0.5045465230941772,0.79856276512146,-7.733706866019929e-07,0.4263637363910675,0.7537251710891724,-0.03868628293275833,0.3516768515110016,0.6579945087432861,-0.04836835712194443,0.3240053057670593,0.5571575164794922,-0.05676477774977684,0.3634057343006134,0.4875545799732208,-0.056382834911346436,0.3958844840526581,0.55089271068573,0.009415841661393642,0.3855453431606293,0.5076656341552734,-0.02556454949080944,0.39768415689468384,0.5942895412445068,-0.03936794027686119,0.39832404255867004,0.5918565392494202,-0.046035245060920715,0.45077016949653625,0.5449866056442261,0.01201825775206089,0.43566709756851196,0.4990371763706207,-0.026316378265619278,0.44078731536865234,0.6005580425262451,-0.02782364934682846,0.44476318359375,0.5845257639884949,-0.018828220665454865,0.502316951751709,0.5543054938316345,0.0035015828907489777,0.4911108911037445,0.5067638158798218,-0.03488680720329285,0.48487961292266846,0.6010619401931763,-0.019538143649697304,0.49007752537727356,0.5936576724052429,0.0013196432264521718,0.5564264059066772,0.5635319948196411,-0.009624933823943138,0.5364497900009155,0.5348267555236816,-0.02346714213490486,0.5240947008132935,0.6005135178565979,-0.009184231981635094,0.5299323201179504,0.606216549873352,0.005766693968325853,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6863008737564087,0.5289329886436462,-5.835177034896333e-07,0.6437860131263733,0.4913139343261719,-0.02275197207927704,0.608226478099823,0.4302566647529602,-0.031226802617311478,0.5999954342842102,0.37175315618515015,-0.03874754160642624,0.626369833946228,0.3371613621711731,-0.03959430009126663,0.6457688212394714,0.36445924639701843,0.0012203514343127608,0.6409355401992798,0.34439975023269653,-0.021203378215432167,0.6396580934524536,0.3985953629016876,-0.030647138133645058,0.644461452960968,0.3948449194431305,-0.03606337681412697,0.6767319440841675,0.3663991391658783,0.0021446316968649626,0.6713757514953613,0.34718647599220276,-0.024411428719758987,0.664318323135376,0.4109227955341339,-0.02644916996359825,0.6697158813476562,0.39980363845825195,-0.021996846422553062,0.7073826193809509,0.3771105706691742,-0.0029634421225637197,0.7050595879554749,0.3532940745353699,-0.029617914929986,0.6923609375953674,0.4098854660987854,-0.01879829540848732,0.6969125270843506,0.40315377712249756,-0.00511219771578908,0.7380045652389526,0.3919585645198822,-0.010715310461819172,0.73418128490448,0.37287041544914246,-0.02192142978310585,0.7186191082000732,0.4097740650177002,-0.012770671397447586,0.7194352149963379,0.41173499822616577,-0.0029931545723229647,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.42734259366989136,0.5084909796714783,-6.293007572821807e-07,0.34894102811813354,0.4960283041000366,-0.031195461750030518,0.26941609382629395,0.4132165014743805,-0.036255378276109695,0.24079743027687073,0.3148787021636963,-0.03958414867520332,0.2661230266094208,0.25279051065444946,-0.03376187011599541,0.3141361474990845,0.30861374735832214,0.006182902958244085,0.2914430797100067,0.2537882328033447,-0.023426098749041557,0.30493393540382385,0.33524078130722046,-0.031670697033405304,0.31485897302627563,0.33822301030158997,-0.03478175401687622,0.3611309230327606,0.29564934968948364,0.00866047851741314,0.33852413296699524,0.23962995409965515,-0.025703344494104385,0.3455852270126343,0.3412744700908661,-0.02269849367439747,0.3573424816131592,0.3352775573730469,-0.010150105692446232,0.40910598635673523,0.2946454584598541,0.0018511323723942041,0.3899279236793518,0.23894360661506653,-0.034742534160614014,0.39030471444129944,0.33792755007743835,-0.01374964788556099,0.4032254219055176,0.33996784687042236,0.011193940415978432,0.46158894896507263,0.30002644658088684,-0.008482547476887703,0.43927305936813354,0.26226314902305603,-0.026704806834459305,0.43182870745658875,0.3298134207725525,-0.012090780772268772,0.44239795207977295,0.3396880328655243,0.004689561668783426,1
0.43031495809555054,0.5248650908470154,-8.141676062223269e-07,0.34490811824798584,0.49929583072662354,-0.021274054422974586,0.2684205174446106,0.4092898964881897,-0.02063298411667347,0.24342578649520874,0.30527839064598083,-0.020814917981624603,0.26669612526893616,0.24286460876464844,-0.01180937234312296,0.30971759557724,0.3034123182296753,0.020632611587643623,0.2896029055118561,0.24569210410118103,-0.008252867497503757,0.30303138494491577,0.3334771990776062,-0.020041417330503464,0.3119295835494995,0.3379964828491211,-0.02671544812619686,0.36059606075286865,0.2920941710472107,0.01840193010866642,0.33794471621513367,0.23109102249145508,-0.015103061683475971,0.34299853444099426,0.33555668592453003,-0.017176011577248573,0.35224366188049316,0.3300674259662628,-0.009784010238945484,0.4101101756095886,0.2916523218154907,0.007591873407363892,0.3889259099960327,0.22801753878593445,-0.026078512892127037,0.38695141673088074,0.3290994465351105,-0.006183301098644733,0.39873790740966797,0.33181896805763245,0.016408391296863556,0.46312767267227173,0.2940276265144348,-0.006298720370978117,0.43836408853530884,0.2542952597141266,-0.019388629123568535,0.4288325607776642,0.3264264464378357,-0.002059501362964511,0.44021254777908325,0.3370855152606964,0.015292353928089142,1
0.4272206127643585,0.5172131061553955,-7.654181786165282e-07,0.3434964418411255,0.4973798394203186,-0.023734724149107933,0.26488104462623596,0.4096733331680298,-0.02544977143406868,0.23973563313484192,0.30334022641181946,-0.027279937639832497,0.2652280032634735,0.23939600586891174,-0.019974157214164734,0.3072283864021301,0.3014233410358429,0.013602564111351967,0.2877204716205597,0.24521076679229736,-0.015542111359536648,0.3005914092063904,0.3300158679485321,-0.02543565444648266,0.30875277519226074,0.3362734913825989,-0.030489834025502205,0.35713449120521545,0.29094555974006653,0.012304083444178104,0.33614832162857056,0.23138880729675293,-0.021161867305636406,0.34233617782592773,0.3333866000175476,-0.02090556174516678,0.35153481364250183,0.32837632298469543,-0.01180293969810009,0.40621286630630493,0.29102766513824463,0.002557980129495263,0.3867644667625427,0.22705131769180298,-0.03156111761927605,0.3861437439918518,0.3254575729370117,-0.010066111572086811,0.3972349464893341,0.32897070050239563,0.013780939392745495,0.4604787826538086,0.2941400408744812,-0.010350464843213558,0.4364030361175537,0.2519351840019226,-0.024776848033070564,0.42895007133483887,0.3213161826133728,-0.00735126668587327,0.4397110342979431,0.3327535092830658,0.010397162288427353,1
0.42113038897514343,0.5239796042442322,-7.636180612280441e-07,0.33746254444122314,0.4960707724094391,-0.020913418382406235,0.2640528678894043,0.41613030433654785,-0.026096386834979057,0.24282705783843994,0.3164335787296295,-0.033077143132686615,0.2688840329647064,0.25183093547821045,-0.032199401408433914,0.30954673886299133,0.3112245202064514,0.013975840061903,0.2861286997795105,0.2563472390174866,-0.019856052473187447,0.29793721437454224,0.3372466564178467,-0.03446117043495178,0.310308575630188,0.3562309741973877,-0.04044977203011513,0.35777294635772705,0.30362942814826965,0.010090350173413754,0.3342817425727844,0.24633437395095825,-0.02553873509168625,0.33998242020606995,0.3442205786705017,-0.026951923966407776,0.35248038172721863,0.3527641296386719,-0.017939375713467598,0.4061645567417145,0.30413618683815,-0.0023142287973314524,0.38464415073394775,0.24500900506973267,-0.039599042385816574,0.3837487995624542,0.3430015444755554,-0.01948334276676178,0.39547574520111084,0.3591316044330597,0.005156080238521099,0.4587300717830658,0.3116147518157959,-0.017538515850901604,0.4336617588996887,0.26693472266197205,-0.0347614511847496,0.423993855714798,0.33653193712234497,-0.017334643751382828,0.4318132698535919,0.3576042950153351,0.0015566535294055939,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.44936448335647583,0.7072914242744446,-6.976495114940917e-07,0.36403679847717285,0.6866779923439026,-0.02983718551695347,0.2908259928226471,0.6026423573493958,-0.037099096924066544,0.2699277102947235,0.5037218928337097,-0.04326322302222252,0.29375219345092773,0.4333289861679077,-0.041802700608968735,0.3385268449783325,0.49916961789131165,-0.00023848353885114193,0.3172209560871124,0.46119001507759094,-0.033202189952135086,0.334769606590271,0.5425741076469421,-0.044029392302036285,0.34259873628616333,0.5421897172927856,-0.04860901087522507,0.3894563913345337,0.4899183511734009,-0.00026882736710831523,0.3676680326461792,0.44899746775627136,-0.03722905367612839,0.3780484199523926,0.5458149909973145,-0.03602895140647888,0.3875119388103485,0.5345918536186218,-0.025709237903356552,0.4379905164241791,0.4936524033546448,-0.008983644656836987,0.4198925793170929,0.45452889800071716,-0.047009024769067764,0.42105621099472046,0.544208288192749,-0.027554966509342194,0.432088702917099,0.5371031165122986,-0.004288344644010067,0.4895560145378113,0.4989241659641266,-0.021078921854496002,0.4668158292770386,0.47344300150871277,-0.037378933280706406,0.4613989591598511,0.5372575521469116,-0.02101769670844078,0.47238630056381226,0.5402871966362,-0.003970918711274862,1
